ID,Source IP,Destination IP,TTL,TOS,Source Port,Destination Port,Flags,Protocol
ID,Source IP,Destination IP,TTL,TOS,Source Port,Destination Port,Flags,Protocol
ID,Source IP,Destination IP,TTL,TOS,Source Port,Destination Port,Flags,Protocol
4386,10.0.2.15,162.219.227.110,64,0,50050,443,-A-,TCP
6054,34.107.243.93,10.0.2.15,64,0,443,58672,-A-,TCP
6055,162.219.227.110,10.0.2.15,64,0,443,50050,-A-,TCP
9716,10.0.2.15,34.107.243.93,64,0,58672,443,-A-,TCP
6056,162.219.227.110,10.0.2.15,64,0,443,50050,-A-,TCP
4387,10.0.2.15,162.219.227.110,64,0,50050,443,-A-,TCP
4388,10.0.2.15,162.219.227.110,64,0,50050,443,-A-,TCP
20138,10.0.2.15,23.203.60.120,64,0,43264,80,-A-,TCP
6057,162.219.227.110,10.0.2.15,64,0,443,50050,-A-,TCP
6058,162.219.227.110,10.0.2.15,64,0,443,50050,-A-,TCP
6059,23.203.60.120,10.0.2.15,64,0,80,43264,-A-,TCP
6060,8.8.8.8,10.0.2.15,64,0,53,57106,-,UDP
6061,8.8.8.8,10.0.2.15,64,0,53,38978,-,UDP
6062,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
10632,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
6063,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6064,162.219.227.110,10.0.2.15,64,0,443,50066,-A-,TCP
0,10.0.2.15,162.219.227.110,64,0,50066,443,---,TCP
6065,23.203.60.120,10.0.2.15,64,0,80,43264,-A-,TCP
20139,10.0.2.15,23.203.60.120,64,0,43264,80,-A-,TCP
6066,8.8.8.8,10.0.2.15,64,0,53,42607,-,UDP
6067,162.219.227.110,10.0.2.15,64,0,443,50050,-A-,TCP
0,10.0.2.15,162.219.227.110,64,0,50050,443,---,TCP
6068,162.219.227.110,10.0.2.15,64,0,443,50050,-A-,TCP
0,10.0.2.15,162.219.227.110,64,0,50050,443,---,TCP
6069,162.219.227.110,10.0.2.15,255,0,443,50050,-A-,TCP
31929,10.0.2.15,8.8.8.8,64,0,55949,53,-,UDP
22819,10.0.2.15,8.8.8.8,64,0,47522,53,-,UDP
9717,10.0.2.15,34.107.243.93,64,0,58672,443,-A-,TCP
9718,10.0.2.15,34.107.243.93,64,0,58672,443,-A-,TCP
6070,34.107.243.93,10.0.2.15,64,0,443,58672,-A-,TCP
6071,34.107.243.93,10.0.2.15,64,0,443,58672,-A-,TCP
10633,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
6072,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
37175,10.0.2.15,8.8.8.8,64,0,46902,53,-,UDP
40449,10.0.2.15,8.8.8.8,64,0,50312,53,-,UDP
6073,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
42971,10.0.2.15,8.8.8.8,64,0,37412,53,-,UDP
56227,10.0.2.15,8.8.8.8,64,0,37236,53,-,UDP
10085,10.0.2.15,8.8.8.8,64,0,59473,53,-,UDP
55957,10.0.2.15,8.8.8.8,64,0,43361,53,-,UDP
6074,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6075,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6077,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6078,34.107.243.93,10.0.2.15,64,0,443,58672,-A-,TCP
6079,34.107.243.93,10.0.2.15,64,0,443,58672,-A-,TCP
6080,8.8.8.8,10.0.2.15,64,0,53,55949,-,UDP
10634,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10635,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
9719,10.0.2.15,34.107.243.93,64,0,58672,443,-A-,TCP
9720,10.0.2.15,34.107.243.93,64,0,58672,443,-A-,TCP
9721,10.0.2.15,34.107.243.93,64,0,58672,443,-A-,TCP
6081,34.107.243.93,10.0.2.15,64,0,443,58672,-A-,TCP
6082,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6088,8.8.8.8,10.0.2.15,64,0,53,47522,-,UDP
6089,8.8.8.8,10.0.2.15,64,0,53,50312,-,UDP
6090,8.8.8.8,10.0.2.15,64,0,53,46902,-,UDP
6083,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
10636,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10637,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
42718,10.0.2.15,8.8.8.8,64,0,43647,53,-,UDP
6100,8.8.8.8,10.0.2.15,64,0,53,43361,-,UDP
6101,8.8.8.8,10.0.2.15,64,0,53,37412,-,UDP
6091,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
10638,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
20732,10.0.2.15,8.8.8.8,64,0,57364,53,-,UDP
6102,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
15620,10.0.2.15,34.107.243.93,64,0,58684,443,S--,TCP
10639,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10640,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
6110,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6111,8.8.8.8,10.0.2.15,64,0,53,37236,-,UDP
6112,8.8.8.8,10.0.2.15,64,0,53,43647,-,UDP
6113,34.107.243.93,10.0.2.15,64,0,443,58684,SA-,TCP
6114,8.8.8.8,10.0.2.15,64,0,53,57364,-,UDP
6115,8.8.8.8,10.0.2.15,64,0,53,59473,-,UDP
15621,10.0.2.15,34.107.243.93,64,0,58684,443,-A-,TCP
6116,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6117,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6118,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
10641,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
6119,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
10642,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
6120,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
15622,10.0.2.15,34.107.243.93,64,0,58684,443,-A-,TCP
11029,10.0.2.15,34.120.208.123,64,0,48978,443,S--,TCP
6121,34.107.243.93,10.0.2.15,64,0,443,58684,-A-,TCP
6122,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
10643,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
6123,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6124,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6126,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6127,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
10644,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10645,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
6128,34.120.208.123,10.0.2.15,64,0,443,48978,SA-,TCP
11030,10.0.2.15,34.120.208.123,64,0,48978,443,-A-,TCP
6129,34.107.243.93,10.0.2.15,64,0,443,58684,-A-,TCP
15623,10.0.2.15,34.107.243.93,64,0,58684,443,-A-,TCP
6130,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6131,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6132,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6134,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6135,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6136,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6138,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
10646,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10647,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10648,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10649,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
6139,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6140,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6141,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6142,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6143,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6144,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6145,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6146,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
10650,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10651,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10652,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10653,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
6147,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6148,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6149,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6151,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6152,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
10654,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10655,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
11031,10.0.2.15,34.120.208.123,64,0,48978,443,-A-,TCP
10656,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
6155,34.120.208.123,10.0.2.15,64,0,443,48978,-A-,TCP
6156,34.120.208.123,10.0.2.15,64,0,443,48978,-A-,TCP
6157,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6158,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6159,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6160,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6162,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
10657,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10658,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10659,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
6164,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
15624,10.0.2.15,34.107.243.93,64,0,58684,443,-A-,TCP
6165,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6166,34.107.243.93,10.0.2.15,64,0,443,58684,-A-,TCP
6167,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6168,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
10660,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10661,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
6170,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6172,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6173,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6176,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6177,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
10662,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10663,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10664,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
6178,34.120.208.123,10.0.2.15,64,0,443,48978,-A-,TCP
6179,34.120.208.123,10.0.2.15,64,0,443,48978,-A-,TCP
11033,10.0.2.15,34.120.208.123,64,0,48978,443,-A-,TCP
11034,10.0.2.15,34.120.208.123,64,0,48978,443,-A-,TCP
6180,34.120.208.123,10.0.2.15,64,0,443,48978,-A-,TCP
11035,10.0.2.15,34.120.208.123,64,0,48978,443,-A-,TCP
15625,10.0.2.15,34.107.243.93,64,0,58684,443,-A-,TCP
6181,34.107.243.93,10.0.2.15,64,0,443,58684,-A-,TCP
6182,34.107.243.93,10.0.2.15,64,0,443,58684,-A-,TCP
15626,10.0.2.15,34.107.243.93,64,0,58684,443,-A-,TCP
6183,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6184,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6186,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6188,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6190,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
10665,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10666,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10667,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
6191,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6192,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6194,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6195,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6198,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
10668,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10669,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10670,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
6200,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6202,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6204,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6206,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6207,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
10671,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
6209,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6210,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6212,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6213,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6215,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6216,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6218,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6220,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6221,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6240,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
10672,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
6244,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6248,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
10673,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10674,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
15198,10.0.2.15,34.149.100.209,64,0,33664,443,S--,TCP
6252,34.149.100.209,10.0.2.15,64,0,443,33664,SA-,TCP
15199,10.0.2.15,34.149.100.209,64,0,33664,443,-A-,TCP
15200,10.0.2.15,34.149.100.209,64,0,33664,443,-A-,TCP
6253,34.149.100.209,10.0.2.15,64,0,443,33664,-A-,TCP
6254,34.149.100.209,10.0.2.15,64,0,443,33664,-A-,TCP
6255,34.149.100.209,10.0.2.15,64,0,443,33664,-A-,TCP
15202,10.0.2.15,34.149.100.209,64,0,33664,443,-A-,TCP
6257,34.149.100.209,10.0.2.15,64,0,443,33664,-A-,TCP
15203,10.0.2.15,34.149.100.209,64,0,33664,443,-A-,TCP
15204,10.0.2.15,34.149.100.209,64,0,33664,443,-A-,TCP
6258,34.149.100.209,10.0.2.15,64,0,443,33664,-A-,TCP
15205,10.0.2.15,34.149.100.209,64,0,33664,443,-A-,TCP
6259,34.149.100.209,10.0.2.15,64,0,443,33664,-A-,TCP
6260,34.149.100.209,10.0.2.15,64,0,443,33664,-A-,TCP
15206,10.0.2.15,34.149.100.209,64,0,33664,443,-A-,TCP
6261,34.149.100.209,10.0.2.15,64,0,443,33664,-A-,TCP
6262,34.149.100.209,10.0.2.15,64,0,443,33664,-A-,TCP
15207,10.0.2.15,34.149.100.209,64,0,33664,443,-A-,TCP
0,10.0.2.15,162.219.227.110,64,0,41569,443,-,UDP
6263,162.219.227.110,10.0.2.15,64,0,443,41569,-,UDP
6264,162.219.227.110,10.0.2.15,64,0,443,41569,-,UDP
6265,162.219.227.110,10.0.2.15,64,0,443,41569,-,UDP
6266,162.219.227.110,10.0.2.15,64,0,443,41569,-,UDP
6267,162.219.227.110,10.0.2.15,64,0,443,41569,-,UDP
6268,162.219.227.110,10.0.2.15,64,0,443,41569,-,UDP
0,10.0.2.15,162.219.227.110,64,0,41569,443,-,UDP
0,10.0.2.15,162.219.227.110,64,0,41569,443,-,UDP
0,10.0.2.15,162.219.227.110,64,0,41569,443,-,UDP
6269,162.219.227.110,10.0.2.15,64,0,443,41569,-,UDP
10675,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
6270,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6271,162.219.227.110,10.0.2.15,64,0,443,41569,-,UDP
0,10.0.2.15,162.219.227.110,64,0,41569,443,-,UDP
10676,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
10677,10.0.2.15,162.219.227.110,64,0,50034,443,-A-,TCP
6272,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6273,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6274,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
6275,162.219.227.110,10.0.2.15,64,0,443,50034,-A-,TCP
0,10.0.2.15,162.219.227.110,64,0,50034,443,---,TCP
0,10.0.2.15,162.219.227.110,64,0,50034,443,---,TCP
6276,162.219.227.110,10.0.2.15,255,0,443,50034,-A-,TCP
40302,10.0.2.15,8.8.8.8,64,0,56051,53,-,UDP
59737,10.0.2.15,8.8.8.8,64,0,42209,53,-,UDP
15208,10.0.2.15,34.149.100.209,64,0,33664,443,-A-,TCP
6277,34.149.100.209,10.0.2.15,64,0,443,33664,-A-,TCP
15209,10.0.2.15,34.149.100.209,64,0,33664,443,-A-,TCP
6278,34.149.100.209,10.0.2.15,64,0,443,33664,-A-,TCP
6279,8.8.8.8,10.0.2.15,64,0,53,56051,-,UDP
6280,8.8.8.8,10.0.2.15,64,0,53,42209,-,UDP
40898,10.0.2.15,192.229.211.108,64,0,34754,80,S--,TCP
6281,192.229.211.108,10.0.2.15,64,0,80,34754,SA-,TCP
40899,10.0.2.15,192.229.211.108,64,0,34754,80,-A-,TCP
40900,10.0.2.15,192.229.211.108,64,0,34754,80,-A-,TCP
6282,192.229.211.108,10.0.2.15,64,0,80,34754,-A-,TCP
6283,192.229.211.108,10.0.2.15,64,0,80,34754,-A-,TCP
40901,10.0.2.15,192.229.211.108,64,0,34754,80,-A-,TCP
11036,10.0.2.15,34.120.208.123,64,0,48978,443,-A-,TCP
6284,34.120.208.123,10.0.2.15,64,0,443,48978,-A-,TCP
11037,10.0.2.15,34.120.208.123,64,0,48978,443,-A-,TCP
6285,34.120.208.123,10.0.2.15,64,0,443,48978,-A-,TCP
11038,10.0.2.15,34.120.208.123,64,0,48978,443,-A-,TCP
6286,34.120.208.123,10.0.2.15,64,0,443,48978,-A-,TCP
11039,10.0.2.15,34.120.208.123,64,0,48978,443,-A-,TCP
6287,34.120.208.123,10.0.2.15,64,0,443,48978,-A-,TCP
15627,10.0.2.15,34.107.243.93,64,0,58684,443,-A-,TCP
6288,34.107.243.93,10.0.2.15,64,0,443,58684,-A-,TCP
6289,34.120.208.123,10.0.2.15,64,0,443,48978,-A-,TCP
6290,34.120.208.123,10.0.2.15,64,0,443,48978,-A-,TCP
11040,10.0.2.15,34.120.208.123,64,0,48978,443,-A-,TCP
11041,10.0.2.15,34.120.208.123,64,0,48978,443,-A-,TCP
11042,10.0.2.15,34.120.208.123,64,0,48978,443,-A-,TCP
6291,34.120.208.123,10.0.2.15,64,0,443,48978,-A-,TCP
6292,34.107.243.93,10.0.2.15,64,0,443,58684,-A-,TCP
15628,10.0.2.15,34.107.243.93,64,0,58684,443,-A-,TCP
6293,34.120.208.123,10.0.2.15,64,0,443,48978,-A-,TCP
11043,10.0.2.15,34.120.208.123,64,0,48978,443,-A-,TCP
6294,34.120.208.123,10.0.2.15,64,0,443,48978,-A-,TCP
1688,10.0.2.15,8.8.8.8,64,0,56687,53,-,UDP
32995,10.0.2.15,8.8.8.8,64,0,59337,53,-,UDP
57655,10.0.2.15,8.8.8.8,64,0,49753,53,-,UDP
43141,10.0.2.15,8.8.8.8,64,0,48645,53,-,UDP
39918,10.0.2.15,8.8.8.8,64,0,35842,53,-,UDP
6295,8.8.8.8,10.0.2.15,64,0,53,56687,-,UDP
6296,8.8.8.8,10.0.2.15,64,0,53,35842,-,UDP
6297,8.8.8.8,10.0.2.15,64,0,53,48645,-,UDP
13204,10.0.2.15,8.8.8.8,64,0,60270,53,-,UDP
13449,10.0.2.15,8.8.8.8,64,0,35259,53,-,UDP
3751,10.0.2.15,8.8.8.8,64,0,35847,53,-,UDP
6298,8.8.8.8,10.0.2.15,64,0,53,59337,-,UDP
11044,10.0.2.15,34.120.208.123,64,0,48978,443,-A-,TCP
6299,34.120.208.123,10.0.2.15,64,0,443,48978,-A-,TCP
6300,8.8.8.8,10.0.2.15,64,0,53,49753,-,UDP
6301,8.8.8.8,10.0.2.15,64,0,53,35847,-,UDP
6302,8.8.8.8,10.0.2.15,64,0,53,35259,-,UDP
6303,8.8.8.8,10.0.2.15,64,0,53,60270,-,UDP
11045,10.0.2.15,34.120.208.123,64,0,48978,443,-A-,TCP
24690,10.0.2.15,8.8.8.8,64,0,40688,53,-,UDP
18840,10.0.2.15,8.8.8.8,64,0,46685,53,-,UDP
50248,10.0.2.15,8.8.8.8,64,0,46727,53,-,UDP
6304,34.120.208.123,10.0.2.15,64,0,443,48978,-A-,TCP
11046,10.0.2.15,34.120.208.123,64,0,48978,443,-A-,TCP
6305,34.120.208.123,10.0.2.15,64,0,443,48978,-A-,TCP
0,10.0.2.15,23.201.199.152,64,0,41565,443,-,UDP
0,10.0.2.15,23.201.199.152,64,0,51432,443,-,UDP
6306,8.8.8.8,10.0.2.15,64,0,53,40688,-,UDP
6307,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6308,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6309,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6310,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6311,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6312,8.8.8.8,10.0.2.15,64,0,53,46727,-,UDP
6313,23.201.199.152,10.0.2.15,64,0,443,51432,-,UDP
6314,23.201.199.152,10.0.2.15,64,0,443,51432,-,UDP
6315,23.201.199.152,10.0.2.15,64,0,443,51432,-,UDP
6316,23.201.199.152,10.0.2.15,64,0,443,51432,-,UDP
6317,8.8.8.8,10.0.2.15,64,0,53,46685,-,UDP
6318,23.201.199.152,10.0.2.15,64,0,443,51432,-,UDP
0,10.0.2.15,23.201.199.152,64,0,41565,443,-,UDP
25823,10.0.2.15,8.8.8.8,64,0,57790,53,-,UDP
48631,10.0.2.15,8.8.8.8,64,0,42338,53,-,UDP
0,10.0.2.15,23.201.199.152,64,0,51432,443,-,UDP
0,10.0.2.15,23.201.199.152,64,0,41565,443,-,UDP
0,10.0.2.15,23.201.199.152,64,0,41565,443,-,UDP
0,10.0.2.15,23.201.199.152,64,0,41565,443,-,UDP
0,10.0.2.15,23.201.199.152,64,0,51432,443,-,UDP
0,10.0.2.15,23.201.199.152,64,0,51432,443,-,UDP
0,10.0.2.15,23.201.199.152,64,0,51432,443,-,UDP
6319,8.8.8.8,10.0.2.15,64,0,53,57790,-,UDP
6320,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6321,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6322,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6323,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6324,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6325,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6326,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6327,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6328,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6329,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6330,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6331,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6332,23.201.199.152,10.0.2.15,64,0,443,51432,-,UDP
6333,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6334,23.201.199.152,10.0.2.15,64,0,443,51432,-,UDP
6335,23.201.199.152,10.0.2.15,64,0,443,51432,-,UDP
6336,23.201.199.152,10.0.2.15,64,0,443,51432,-,UDP
6337,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6338,23.201.199.152,10.0.2.15,64,0,443,51432,-,UDP
6339,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6340,23.201.199.152,10.0.2.15,64,0,443,51432,-,UDP
6341,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6342,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6343,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6344,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
0,10.0.2.15,23.201.199.152,64,0,41565,443,-,UDP
6345,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6346,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6347,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6348,8.8.8.8,10.0.2.15,64,0,53,42338,-,UDP
6349,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6350,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6351,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6352,34.120.208.123,10.0.2.15,64,0,443,48978,-A-,TCP
6353,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6354,34.120.208.123,10.0.2.15,64,0,443,48978,-A-,TCP
6355,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6356,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6357,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6358,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6359,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6360,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6361,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6362,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6363,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6364,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6365,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6366,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6367,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6368,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6369,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6370,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6371,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6372,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6373,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6374,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6375,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6376,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6377,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
6378,23.201.199.152,10.0.2.15,64,0,443,41565,-,UDP
